Product ID;Product Category;Seasonal;terms;section;season;material;origin
211924;clothing;No;sweaters;MAN;Autumn;Satin;China
211925;clothing;No;jackets;WOMAN;Winter;Wool;Portugal
211926;clothing;No;jackets;WOMAN;Autumn;Wool;China
211927;clothing;No;jackets;MAN;Autumn;Denim;Vietnam
211928;clothing;Yes;jackets;WOMAN;Winter;Polyester;Cambodia
211929;clothing;No;t-shirts;WOMAN;Winter;Wool;China
211930;clothing;Yes;jeans;WOMAN;Winter;Wool;Turkey
211931;clothing;No;sweaters;MAN;Autumn;Wool;Pakistan
211932;clothing;Yes;jackets;MAN;Summer;Linen Blend;Turkey
211933;clothing;No;jackets;WOMAN;Winter;Polyester;Bangladesh
211934;clothing;No;t-shirts;WOMAN;Spring;Polyester;China
211935;clothing;No;jackets;WOMAN;Summer;Linen;Bangladesh
211936;clothing;No;jeans;WOMAN;Autumn;Polyester;Spain
211937;clothing;No;sweaters;MAN;Summer;Viscose;Morocco
211938;clothing;No;shoes;MAN;Summer;Linen Blend;Portugal
211939;clothing;Yes;sweaters;WOMAN;Summer;Linen;Morocco
211940;clothing;No;shoes;WOMAN;Winter;Polyester;Morocco
211941;clothing;No;jackets;MAN;Summer;Linen;China
211942;clothing;Yes;jackets;WOMAN;Spring;Polyester;Bangladesh
211943;clothing;Yes;shoes;MAN;Winter;Wool;Morocco
211944;clothing;Yes;t-shirts;MAN;Autumn;Wool;India
211945;clothing;No;jackets;WOMAN;Autumn;Viscose;China
211946;clothing;No;t-shirts;MAN;Autumn;Polyester;Morocco
211947;clothing;Yes;sweaters;MAN;Autumn;Wool Blend;Bangladesh
211948;clothing;Yes;shoes;WOMAN;Winter;Wool Blend;India
211949;clothing;Yes;jackets;WOMAN;Autumn;Cotton;China
211950;clothing;Yes;sweaters;MAN;Winter;Wool;India
211951;clothing;Yes;jackets;MAN;Autumn;Polyester;China
211952;clothing;Yes;jackets;WOMAN;Spring;Linen;Turkey
211953;clothing;No;jackets;MAN;Autumn;Wool Blend;Bangladesh
211954;clothing;No;jackets;WOMAN;Summer;Linen;China
211955;clothing;No;t-shirts;WOMAN;Autumn;Wool;India
211956;clothing;No;t-shirts;WOMAN;Winter;Polyester;Turkey
211957;clothing;No;shoes;MAN;Autumn;Wool Blend;Brazil
211958;clothing;No;jackets;WOMAN;Winter;Wool;China
211959;clothing;No;jackets;WOMAN;Autumn;Polyester;Vietnam
211960;clothing;No;shoes;MAN;Spring;Linen;Spain
211961;clothing;Yes;sweaters;WOMAN;Winter;Wool Blend;China
211962;clothing;Yes;jackets;MAN;Spring;Polyester;Bangladesh
211963;clothing;Yes;jackets;WOMAN;Winter;Wool;Turkey
211964;clothing;No;jackets;MAN;Summer;Cotton;India
211965;clothing;Yes;jackets;WOMAN;Summer;Wool;Bangladesh
211966;clothing;No;sweaters;WOMAN;Summer;Wool;Pakistan
211967;clothing;No;t-shirts;WOMAN;Winter;Wool;Portugal
211968;clothing;No;jackets;WOMAN;Winter;Wool Blend;China
211969;clothing;Yes;jackets;MAN;Autumn;Cotton;China
211970;clothing;No;jackets;WOMAN;Spring;Linen Blend;India
211971;clothing;No;sweaters;WOMAN;Winter;Acrylic;China
211972;clothing;Yes;jackets;WOMAN;Winter;Wool;China
211973;clothing;No;t-shirts;WOMAN;Autumn;Wool Blend;Spain
211974;clothing;Yes;jackets;WOMAN;Autumn;Wool;Turkey
211975;clothing;No;jackets;WOMAN;Summer;Cotton;China
211976;clothing;No;jackets;MAN;Summer;Wool;Bangladesh
211977;clothing;No;jackets;WOMAN;Autumn;Polyester;Brazil
211978;clothing;No;jackets;MAN;Autumn;Cotton;Bangladesh
211979;clothing;Yes;jackets;WOMAN;Winter;Wool;Spain
211980;clothing;Yes;jeans;MAN;Spring;Polyester;Bangladesh
211981;clothing;No;jeans;WOMAN;Winter;Viscose;Portugal
211982;clothing;No;t-shirts;WOMAN;Autumn;Denim;Pakistan
211983;clothing;No;shoes;WOMAN;Autumn;Denim;Vietnam
211984;clothing;No;shoes;MAN;Spring;Cotton;Bangladesh
211985;clothing;No;jeans;WOMAN;Winter;Wool;China
211986;clothing;Yes;jackets;WOMAN;Spring;Linen;China
211987;clothing;No;jackets;MAN;Spring;Viscose;China
211988;clothing;Yes;jackets;WOMAN;Summer;Linen;Turkey
211989;clothing;Yes;t-shirts;WOMAN;Spring;Linen Blend;Turkey
211990;clothing;No;jackets;WOMAN;Spring;Cotton;Vietnam
211991;clothing;Yes;jackets;WOMAN;Autumn;Wool;Spain
211992;clothing;No;jackets;MAN;Autumn;Cotton;Portugal
211993;clothing;Yes;jackets;WOMAN;Spring;Viscose;Morocco
211994;clothing;Yes;sweaters;WOMAN;Summer;Linen Blend;Bangladesh
211995;clothing;Yes;jackets;WOMAN;Summer;Cotton;Bangladesh
211996;clothing;Yes;sweaters;MAN;Spring;Linen;Spain
211997;clothing;No;jackets;WOMAN;Summer;Denim;Bangladesh
211998;clothing;Yes;shoes;MAN;Spring;Polyester;India
211999;clothing;Yes;jackets;WOMAN;Winter;Acrylic;Turkey
212000;clothing;No;jackets;MAN;Winter;Wool Blend;Portugal
212001;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;Portugal
212002;clothing;No;t-shirts;WOMAN;Autumn;Wool;Bangladesh
212003;clothing;No;sweaters;MAN;Autumn;Wool Blend;Spain
212004;clothing;Yes;sweaters;WOMAN;Winter;Polyester;China
212005;clothing;No;jackets;MAN;Winter;Wool Blend;India
212006;clothing;Yes;shoes;WOMAN;Spring;Cotton;Spain
212007;clothing;Yes;shoes;MAN;Autumn;Wool;Spain
212008;clothing;No;t-shirts;MAN;Spring;Linen Blend;Bangladesh
212009;clothing;No;jackets;MAN;Autumn;Cotton;Bangladesh
212010;clothing;No;jackets;WOMAN;Autumn;Wool;Cambodia
212011;clothing;No;shoes;MAN;Autumn;Acrylic;Vietnam
212012;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
212013;clothing;Yes;t-shirts;MAN;Autumn;Viscose;Pakistan
212014;clothing;No;jackets;MAN;Winter;Wool;Brazil
212015;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;Brazil
212016;clothing;Yes;t-shirts;WOMAN;Spring;Polyester;Portugal
212017;clothing;Yes;t-shirts;WOMAN;Spring;Denim;Turkey
212018;clothing;No;t-shirts;MAN;Winter;Acrylic;Bangladesh
212019;clothing;No;jackets;MAN;Winter;Wool;Bangladesh
212020;clothing;No;jackets;WOMAN;Summer;Linen;Cambodia
212021;clothing;No;jackets;MAN;Spring;Cotton;Turkey
212022;clothing;Yes;shoes;WOMAN;Autumn;Denim;Spain
212023;clothing;No;jackets;WOMAN;Winter;Polyester;Turkey
212024;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Morocco
212025;clothing;No;t-shirts;WOMAN;Spring;Silk;Turkey
212026;clothing;Yes;sweaters;WOMAN;Spring;Viscose;Bangladesh
212027;clothing;No;jackets;MAN;Autumn;Wool;Bangladesh
212028;clothing;Yes;t-shirts;WOMAN;Winter;Denim;Bangladesh
212029;clothing;No;jackets;MAN;Spring;Linen Blend;Turkey
212030;clothing;No;jackets;WOMAN;Autumn;Wool;Spain
212031;clothing;Yes;t-shirts;MAN;Winter;Wool Blend;China
212032;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Portugal
212033;clothing;Yes;jackets;WOMAN;Spring;Linen;China
212034;clothing;No;jackets;WOMAN;Winter;Wool;Vietnam
212035;clothing;No;sweaters;WOMAN;Spring;Cotton;India
212036;clothing;No;jackets;MAN;Winter;Acrylic;Vietnam
212037;clothing;No;jackets;WOMAN;Spring;Polyester;India
212038;clothing;Yes;jackets;WOMAN;Spring;Cotton;Spain
212039;clothing;Yes;jackets;WOMAN;Winter;Polyester;India
212040;clothing;No;jackets;WOMAN;Winter;Wool;Turkey
212041;clothing;No;jackets;WOMAN;Autumn;Acrylic;India
212042;clothing;No;jackets;WOMAN;Summer;Linen Blend;Pakistan
212043;clothing;Yes;jackets;WOMAN;Autumn;Denim;Bangladesh
212044;clothing;No;jackets;MAN;Winter;Polyester;China
212045;clothing;Yes;jackets;MAN;Autumn;Polyester;Spain
212046;clothing;No;shoes;MAN;Spring;Viscose;Spain
212047;clothing;No;jackets;WOMAN;Autumn;Wool;Pakistan
212048;clothing;Yes;sweaters;MAN;Spring;Linen;China
212049;clothing;No;jackets;WOMAN;Winter;Cotton;Cambodia
212050;clothing;No;jackets;MAN;Spring;Linen Blend;Turkey
212051;clothing;Yes;shoes;MAN;Autumn;Viscose;Bangladesh
212052;clothing;Yes;shoes;WOMAN;Winter;Wool Blend;China
212053;clothing;Yes;t-shirts;MAN;Winter;Wool;Cambodia
212054;clothing;No;jackets;MAN;Winter;Polyester;Bangladesh
212055;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Cambodia
212056;clothing;Yes;jackets;WOMAN;Summer;Linen;Cambodia
212057;clothing;No;t-shirts;WOMAN;Autumn;Wool Blend;China
212058;clothing;No;jeans;WOMAN;Winter;Wool Blend;Vietnam
212059;clothing;No;t-shirts;WOMAN;Autumn;Denim;China
212060;clothing;No;shoes;MAN;Summer;Cotton;China
212061;clothing;No;jackets;WOMAN;Summer;Linen;Vietnam
212062;clothing;No;sweaters;WOMAN;Spring;Viscose;Cambodia
212063;clothing;Yes;shoes;MAN;Autumn;Wool Blend;Bangladesh
212064;clothing;Yes;jackets;MAN;Autumn;Cotton;China
212065;clothing;No;jackets;WOMAN;Spring;Linen Blend;Bangladesh
212066;clothing;No;jackets;WOMAN;Winter;Wool;Brazil
212067;clothing;Yes;jackets;WOMAN;Winter;Wool;Turkey
212068;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Morocco
212069;clothing;Yes;jackets;MAN;Autumn;Wool;Turkey
212070;clothing;No;jackets;MAN;Autumn;Denim;Bangladesh
212071;clothing;No;jackets;MAN;Winter;Wool;China
212072;clothing;Yes;jackets;WOMAN;Summer;Linen;Turkey
212073;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Turkey
212074;clothing;No;shoes;WOMAN;Spring;Cotton;Spain
212075;clothing;Yes;jackets;WOMAN;Autumn;Viscose;India
212076;clothing;Yes;jackets;WOMAN;Winter;Wool;Portugal
212077;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;China
212078;clothing;Yes;jackets;MAN;Autumn;Polyester;Morocco
212079;clothing;Yes;sweaters;WOMAN;Winter;Wool Blend;Portugal
212080;clothing;No;t-shirts;WOMAN;Winter;Cotton;Brazil
212081;clothing;Yes;sweaters;MAN;Autumn;Wool;India
212082;clothing;Yes;shoes;WOMAN;Summer;Cotton;Bangladesh
212083;clothing;No;jackets;MAN;Winter;Wool;China
212084;clothing;Yes;jackets;WOMAN;Winter;Wool;India
212085;clothing;Yes;jackets;WOMAN;Autumn;Denim;Morocco
212086;clothing;No;jackets;WOMAN;Autumn;Acrylic;India
212087;clothing;Yes;sweaters;MAN;Summer;Cotton;Portugal
212088;clothing;Yes;jackets;WOMAN;Winter;Wool;Morocco
212089;clothing;Yes;jackets;MAN;Summer;Cotton;Turkey
212090;clothing;No;jackets;WOMAN;Autumn;Wool;China
212091;clothing;No;jackets;WOMAN;Summer;Linen;Spain
212092;clothing;No;jackets;WOMAN;Summer;Cotton;India
212093;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
212094;clothing;Yes;jackets;WOMAN;Autumn;Satin;Turkey
212095;clothing;Yes;shoes;MAN;Spring;Linen;Cambodia
212096;clothing;No;shoes;WOMAN;Summer;Cotton;Turkey
212097;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;Turkey
212098;clothing;No;jackets;MAN;Spring;Cotton;Bangladesh
212099;clothing;No;jackets;MAN;Winter;Silk;Spain
212100;clothing;No;t-shirts;WOMAN;Autumn;Viscose;Morocco
212101;clothing;No;jackets;WOMAN;Spring;Polyester;Morocco
212102;clothing;No;sweaters;WOMAN;Autumn;Viscose;India
212103;clothing;Yes;sweaters;WOMAN;Autumn;Cotton;Turkey
212104;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
212105;clothing;No;t-shirts;WOMAN;Autumn;Polyester;Brazil
212106;clothing;Yes;jackets;WOMAN;Autumn;Denim;Turkey
212107;clothing;Yes;jackets;WOMAN;Autumn;Wool;Brazil
212108;clothing;Yes;jackets;MAN;Winter;Wool Blend;Vietnam
212109;clothing;No;sweaters;WOMAN;Autumn;Cotton;Portugal
212110;clothing;Yes;jackets;WOMAN;Summer;Linen;Bangladesh
212111;clothing;Yes;jackets;WOMAN;Autumn;Denim;Morocco
212112;clothing;Yes;jackets;WOMAN;Spring;Linen;Bangladesh
212113;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;China
212114;clothing;Yes;jackets;MAN;Autumn;Viscose;China
212115;clothing;No;sweaters;WOMAN;Autumn;Polyester;China
212116;clothing;Yes;shoes;WOMAN;Winter;Acrylic;China
212117;clothing;Yes;sweaters;WOMAN;Spring;Linen;Turkey
212118;clothing;No;jackets;MAN;Winter;Acrylic;Bangladesh
212119;clothing;No;jeans;MAN;Winter;Viscose;China
212120;clothing;Yes;shoes;WOMAN;Spring;Denim;China
212121;clothing;No;jackets;WOMAN;Autumn;Cotton;Morocco
212122;clothing;Yes;jackets;WOMAN;Spring;Cotton;India
212123;clothing;No;jackets;WOMAN;Autumn;Cotton;China
212124;clothing;No;sweaters;WOMAN;Autumn;Polyester;Bangladesh
212125;clothing;No;shoes;WOMAN;Autumn;Cotton;Portugal
212126;clothing;Yes;jeans;MAN;Winter;Polyester;China
212127;clothing;Yes;jackets;WOMAN;Autumn;Viscose;China
212128;clothing;Yes;jackets;WOMAN;Autumn;Wool;Brazil
212129;clothing;Yes;jackets;WOMAN;Autumn;Cotton;China
212130;clothing;No;jackets;WOMAN;Winter;Acrylic;Bangladesh
212131;clothing;No;jackets;MAN;Autumn;Denim;Vietnam
212132;clothing;No;jackets;WOMAN;Winter;Wool Blend;China
212133;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Spain
212134;clothing;Yes;sweaters;MAN;Autumn;Cotton;Portugal
212135;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Bangladesh
212136;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;Turkey
212137;clothing;No;jackets;MAN;Spring;Cotton;Brazil
212138;clothing;Yes;jackets;WOMAN;Spring;Denim;China
212139;clothing;Yes;jackets;WOMAN;Winter;Wool;China
212140;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Pakistan
212141;clothing;Yes;jackets;MAN;Spring;Viscose;Bangladesh
212142;clothing;No;jackets;MAN;Spring;Linen;India
212143;clothing;Yes;shoes;WOMAN;Spring;Linen;China
212144;clothing;Yes;jackets;WOMAN;Winter;Wool;China
212145;clothing;Yes;sweaters;MAN;Spring;Cotton;Bangladesh
212146;clothing;No;t-shirts;MAN;Autumn;Viscose;Turkey
212147;clothing;Yes;t-shirts;MAN;Autumn;Wool Blend;Morocco
212148;clothing;Yes;jackets;WOMAN;Summer;Linen;China
212149;clothing;Yes;t-shirts;WOMAN;Spring;Linen Blend;Bangladesh
212150;clothing;Yes;t-shirts;MAN;Spring;Cotton;China
212151;clothing;Yes;sweaters;WOMAN;Summer;Linen;Turkey
212152;clothing;No;jackets;MAN;Winter;Polyester;Cambodia
212153;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
212154;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Morocco
212155;clothing;No;jackets;WOMAN;Spring;Viscose;India
212156;clothing;Yes;shoes;WOMAN;Summer;Linen;China
212157;clothing;Yes;jackets;MAN;Winter;Wool;India
212158;clothing;No;jeans;WOMAN;Winter;Wool Blend;Bangladesh
212159;clothing;No;jackets;WOMAN;Autumn;Wool Blend;China
212160;clothing;No;jackets;WOMAN;Spring;Viscose;China
212161;clothing;No;jackets;WOMAN;Autumn;Polyester;Portugal
212162;clothing;No;jackets;WOMAN;Autumn;Polyester;India
212163;clothing;No;jackets;WOMAN;Winter;Wool Blend;Bangladesh
212164;clothing;No;t-shirts;MAN;Winter;Denim;Bangladesh
212165;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;Bangladesh
212166;clothing;Yes;sweaters;WOMAN;Summer;Cotton;India
212167;clothing;No;jackets;WOMAN;Autumn;Polyester;Vietnam
212168;clothing;No;jackets;WOMAN;Spring;Polyester;Portugal
212169;clothing;No;jackets;WOMAN;Autumn;Wool;Argentina
212170;clothing;No;t-shirts;MAN;Winter;Acrylic;Bangladesh
212171;clothing;No;jackets;WOMAN;Summer;Wool;China
212172;clothing;Yes;sweaters;WOMAN;Spring;Linen;India
212173;clothing;No;jackets;WOMAN;Summer;Linen;India
212174;clothing;No;t-shirts;WOMAN;Autumn;Polyester;China
212175;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
212176;clothing;Yes;jeans;WOMAN;Winter;Wool Blend;Brazil
212177;clothing;Yes;jackets;WOMAN;Winter;Cotton;Vietnam
212178;clothing;Yes;t-shirts;WOMAN;Autumn;Wool Blend;Portugal
212179;clothing;No;jeans;WOMAN;Summer;Denim;Vietnam
212180;clothing;Yes;shoes;WOMAN;Autumn;Cotton;Turkey
212181;clothing;Yes;jackets;MAN;Spring;Linen;Turkey
212182;clothing;No;jackets;WOMAN;Spring;Denim;Turkey
212183;clothing;No;sweaters;WOMAN;Winter;Wool;Morocco
212184;clothing;Yes;t-shirts;WOMAN;Summer;Linen Blend;Brazil
212185;clothing;No;jackets;MAN;Spring;Cotton;Spain
212186;clothing;No;jackets;WOMAN;Spring;Cotton;Spain
212187;clothing;No;jackets;WOMAN;Autumn;Cotton;Argentina
212188;clothing;No;jackets;MAN;Winter;Wool;Bangladesh
212189;clothing;No;sweaters;MAN;Autumn;Wool;Turkey
212190;clothing;Yes;t-shirts;MAN;Spring;Cotton;China
212191;clothing;No;t-shirts;WOMAN;Summer;Viscose;China
212192;clothing;No;jackets;WOMAN;Autumn;Denim;Morocco
212193;clothing;Yes;shoes;WOMAN;Autumn;Acrylic;China
212194;clothing;Yes;jackets;WOMAN;Winter;Polyester;India
212195;clothing;No;t-shirts;WOMAN;Spring;Cotton;Bangladesh
212196;clothing;Yes;sweaters;MAN;Spring;Linen Blend;Bangladesh
212197;clothing;Yes;t-shirts;WOMAN;Winter;Cotton;Morocco
212198;clothing;Yes;sweaters;WOMAN;Autumn;Polyester;Turkey
212199;clothing;Yes;sweaters;MAN;Autumn;Cotton;China
212200;clothing;No;jackets;WOMAN;Summer;Cotton;Turkey
212201;clothing;Yes;jackets;WOMAN;Winter;Wool;Bangladesh
212202;clothing;No;shoes;MAN;Summer;Linen;China
212203;clothing;Yes;jackets;WOMAN;Autumn;Wool;Bangladesh
212204;clothing;Yes;jackets;MAN;Autumn;Viscose;Bangladesh
212205;clothing;Yes;shoes;WOMAN;Spring;Linen;Turkey
212206;clothing;No;jackets;MAN;Winter;Wool;China
212207;clothing;No;jackets;MAN;Winter;Wool Blend;Pakistan
212208;clothing;Yes;t-shirts;WOMAN;Autumn;Wool;Vietnam
212209;clothing;Yes;jackets;MAN;Summer;Linen;Brazil
212210;clothing;Yes;shoes;WOMAN;Autumn;Cotton;India
212211;clothing;No;jackets;WOMAN;Winter;Viscose;China
212212;clothing;No;jackets;WOMAN;Autumn;Polyester;Turkey
212213;clothing;No;jackets;MAN;Autumn;Cotton;China
212214;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Portugal
212215;clothing;No;sweaters;MAN;Spring;Linen;China
212216;clothing;Yes;sweaters;WOMAN;Spring;Cotton;Pakistan
212217;clothing;No;jackets;MAN;Autumn;Wool Blend;Spain
212218;clothing;Yes;sweaters;WOMAN;Spring;Linen;Spain
212219;clothing;Yes;t-shirts;WOMAN;Summer;Cotton;Portugal
212220;clothing;No;jackets;WOMAN;Autumn;Wool Blend;China
212221;clothing;No;jackets;WOMAN;Spring;Linen;Spain
212222;clothing;Yes;jeans;WOMAN;Autumn;Wool Blend;Bangladesh
212223;clothing;No;jackets;MAN;Autumn;Wool;Morocco
212224;clothing;Yes;jackets;WOMAN;Summer;Cotton;Morocco
212225;clothing;Yes;shoes;WOMAN;Autumn;Wool;Turkey
212226;clothing;Yes;jackets;MAN;Spring;Cotton;Bangladesh
212227;clothing;Yes;jackets;WOMAN;Summer;Cotton;Bangladesh
212228;clothing;No;jackets;WOMAN;Spring;Wool Blend;China
212229;clothing;Yes;jackets;WOMAN;Autumn;Wool;Spain
212230;clothing;Yes;jackets;WOMAN;Winter;Wool;China
212231;clothing;Yes;jackets;WOMAN;Spring;Linen;Bangladesh
212232;clothing;Yes;jackets;MAN;Autumn;Wool;India
212233;clothing;No;jackets;WOMAN;Spring;Polyester;Cambodia
212234;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Cambodia
212235;clothing;Yes;shoes;WOMAN;Spring;Linen;Bangladesh
212236;clothing;Yes;jackets;WOMAN;Spring;Linen;Turkey
212237;clothing;No;jackets;WOMAN;Spring;Satin;Spain
212238;clothing;Yes;jackets;MAN;Autumn;Acrylic;Bangladesh
212239;clothing;No;t-shirts;WOMAN;Autumn;Acrylic;Brazil
212240;clothing;No;shoes;MAN;Summer;Linen;China
212241;clothing;No;shoes;WOMAN;Spring;Viscose;Bangladesh
212242;clothing;Yes;jackets;WOMAN;Winter;Wool;Bangladesh
212243;clothing;No;jackets;MAN;Autumn;Wool;Turkey
212244;clothing;Yes;jackets;WOMAN;Spring;Linen;Vietnam
212245;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Cambodia
212246;clothing;Yes;jackets;MAN;Winter;Wool;Vietnam
212247;clothing;No;jackets;MAN;Autumn;Wool;Turkey
212248;clothing;Yes;shoes;WOMAN;Summer;Linen Blend;China
212249;clothing;No;t-shirts;WOMAN;Winter;Wool;Portugal
212250;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
212251;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
212252;clothing;No;sweaters;MAN;Autumn;Wool;China
212253;clothing;Yes;jackets;MAN;Winter;Wool;Spain
212254;clothing;No;sweaters;MAN;Winter;Acrylic;Portugal
212255;clothing;No;jackets;WOMAN;Winter;Cotton;Pakistan
212256;clothing;Yes;jackets;WOMAN;Winter;Viscose;Morocco
212257;clothing;No;t-shirts;MAN;Spring;Linen;Turkey
212258;clothing;Yes;sweaters;WOMAN;Autumn;Wool;Turkey
212259;clothing;Yes;t-shirts;MAN;Autumn;Cotton;Bangladesh
212260;clothing;Yes;shoes;WOMAN;Spring;Cotton;Bangladesh
212261;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
212262;clothing;Yes;sweaters;WOMAN;Spring;Cotton;Portugal
212263;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Morocco
212264;clothing;Yes;t-shirts;WOMAN;Spring;Polyester;India
212265;clothing;No;t-shirts;MAN;Spring;Cotton;India
212266;clothing;Yes;sweaters;WOMAN;Spring;Linen;Turkey
212267;clothing;Yes;jackets;WOMAN;Autumn;Wool;Brazil
212268;clothing;Yes;shoes;MAN;Autumn;Wool;Turkey
212269;clothing;No;jeans;MAN;Summer;Linen;China
212270;clothing;No;jackets;MAN;Autumn;Wool;Turkey
212271;clothing;No;jackets;WOMAN;Spring;Viscose;Vietnam
212272;clothing;No;jackets;MAN;Spring;Viscose;China
212273;clothing;No;shoes;WOMAN;Winter;Wool Blend;Turkey
212274;clothing;Yes;jackets;WOMAN;Spring;Linen;Turkey
212275;clothing;Yes;jeans;MAN;Spring;Cotton;India
212276;clothing;No;shoes;MAN;Autumn;Wool;Bangladesh
212277;clothing;No;jackets;MAN;Winter;Wool Blend;Portugal
212278;clothing;No;jackets;WOMAN;Winter;Wool Blend;Cambodia
212279;clothing;Yes;sweaters;WOMAN;Winter;Polyester;China
212280;clothing;Yes;jackets;WOMAN;Autumn;Wool;India
212281;clothing;Yes;jackets;WOMAN;Spring;Linen;Turkey
212282;clothing;Yes;sweaters;WOMAN;Autumn;Viscose;Turkey
212283;clothing;No;jackets;WOMAN;Spring;Polyester;Cambodia
212284;clothing;No;jackets;WOMAN;Summer;Linen;Bangladesh
212285;clothing;Yes;t-shirts;MAN;Winter;Wool;Bangladesh
212286;clothing;Yes;jackets;WOMAN;Autumn;Wool;Bangladesh
212287;clothing;No;jackets;MAN;Spring;Cotton;Turkey
212288;clothing;No;jackets;WOMAN;Winter;Polyester;Turkey
212289;clothing;Yes;t-shirts;MAN;Spring;Linen Blend;Brazil
212290;clothing;No;t-shirts;WOMAN;Spring;Cotton;Portugal
212291;clothing;Yes;sweaters;MAN;Autumn;Cotton;India
212292;clothing;No;jackets;MAN;Spring;Linen Blend;Morocco
212293;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Turkey
212294;clothing;Yes;jackets;WOMAN;Spring;Linen;India
212295;clothing;Yes;jackets;MAN;Spring;Cotton;Pakistan
212296;clothing;No;t-shirts;WOMAN;Spring;Cotton;Portugal
212297;clothing;No;t-shirts;MAN;Autumn;Polyester;Portugal
212298;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;Vietnam
212299;clothing;Yes;jackets;WOMAN;Spring;Denim;India
212300;clothing;Yes;sweaters;WOMAN;Autumn;Wool;Morocco
212301;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;Morocco
212302;clothing;No;shoes;WOMAN;Autumn;Wool Blend;Morocco
212303;clothing;Yes;jackets;MAN;Spring;Denim;Pakistan
212304;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Turkey
212305;clothing;No;jackets;MAN;Winter;Wool;Vietnam
212306;clothing;Yes;t-shirts;WOMAN;Winter;Wool Blend;Turkey
212307;clothing;No;sweaters;MAN;Autumn;Wool;Turkey
212308;clothing;Yes;sweaters;WOMAN;Spring;Linen Blend;Vietnam
212309;clothing;No;jackets;WOMAN;Winter;Wool Blend;Turkey
212310;clothing;No;jeans;WOMAN;Autumn;Polyester;India
212311;clothing;No;t-shirts;WOMAN;Autumn;Denim;Spain
212312;clothing;No;jackets;WOMAN;Winter;Cotton;Vietnam
212313;clothing;No;jackets;WOMAN;Summer;Cotton;Vietnam
212314;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Bangladesh
212315;clothing;No;jackets;WOMAN;Summer;Linen;China
212316;clothing;Yes;jackets;WOMAN;Spring;Cotton;Cambodia
212317;clothing;No;t-shirts;WOMAN;Autumn;Cotton;India
212318;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Cambodia
212319;clothing;No;shoes;WOMAN;Summer;Linen;Portugal
212320;clothing;No;jeans;WOMAN;Spring;Linen;China
212321;clothing;Yes;jackets;MAN;Autumn;Wool;Morocco
212322;clothing;Yes;jackets;WOMAN;Autumn;Wool;India
212323;clothing;Yes;sweaters;WOMAN;Winter;Wool;Turkey
212324;clothing;Yes;jackets;WOMAN;Winter;Wool;Bangladesh
212325;clothing;No;t-shirts;MAN;Autumn;Cotton;Cambodia
212326;clothing;No;jackets;WOMAN;Spring;Cotton;Pakistan
212327;clothing;No;jackets;WOMAN;Autumn;Cotton;Vietnam
212328;clothing;No;jackets;WOMAN;Spring;Linen;China
212329;clothing;No;sweaters;WOMAN;Summer;Linen;Morocco
212330;clothing;No;sweaters;WOMAN;Spring;Cotton;Spain
212331;clothing;Yes;shoes;MAN;Spring;Cotton;China
212332;clothing;No;jackets;MAN;Autumn;Wool;India
212333;clothing;No;jackets;WOMAN;Autumn;Polyester;China
212334;clothing;No;jackets;WOMAN;Autumn;Denim;India
212335;clothing;Yes;jackets;MAN;Spring;Polyester;China
212336;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;Vietnam
212337;clothing;No;t-shirts;WOMAN;Summer;Cotton;China
212338;clothing;No;jackets;WOMAN;Summer;Linen Blend;Bangladesh
